$ numactl --physcpubind=4 --localalloc quickstart/target/getting-started-reactive-1.0.0-SNAPSHOT-runner -Xmx64m -XX:+PrintGC
__  ____  __  _____   ___  __ ____  ______
 --/ __ \/ / / / _ | / _ \/ //_/ / / / __/
 -/ /_/ / /_/ / __ |/ , _/ ,< / /_/ /\ \
--\___\_\____/_/ |_/_/|_/_/|_|\____/___/
2024-01-16 12:26:37,338 INFO  [io.quarkus] (main) getting-started-reactive 1.0.0-SNAPSHOT native (powered by Quarkus 3.6.5) started in 0.033s. Listening on: http://0.0.0.0:8080
2024-01-16 12:26:37,338 INFO  [io.quarkus] (main) Profile prod activated.
2024-01-16 12:26:37,338 INFO  [io.quarkus] (main) Installed features: [cdi, resteasy-reactive, smallrye-context-propagation, vertx]
[3.497s] GC(0) Pause Full GC (Collect on allocation) 13.00M->3.00M 14.698ms
[27.745s] GC(287) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.343ms
[27.823s] GC(288) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.362ms
[27.901s] GC(289) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.353ms
[27.979s] GC(290) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.165ms
[28.048s] GC(291) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.347ms
[28.126s] GC(292) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.288ms
[28.202s] GC(293) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.303ms
[28.279s] GC(294) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.312ms
[28.356s] GC(295) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.347ms
[28.433s] GC(296) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.390ms
[28.510s] GC(297) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.347ms
[28.587s] GC(298) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.347ms
[28.670s] GC(299) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.134ms
[28.739s] GC(300) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.348ms
[28.814s] GC(301) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.291ms
[28.883s] GC(302) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.305ms
[28.961s] GC(303) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.332ms
[29.032s] GC(304) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.323ms
[29.110s] GC(305) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.336ms
[29.189s] GC(306) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.341ms
[29.258s] GC(307) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.325ms
[29.342s] GC(308) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.154ms
[29.411s] GC(309) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.398ms
[29.486s] GC(310) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.306ms
[29.565s] GC(311) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.328ms
[29.644s] GC(312) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.353ms
[29.723s] GC(313) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.364ms
[29.802s] GC(314) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.405ms
[29.881s] GC(315) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.398ms
[29.961s] GC(316) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.383ms
[30.041s] GC(317) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.265ms
[30.113s] GC(318) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.349ms
[30.191s] GC(319) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.348ms
[30.270s] GC(320) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.286ms
[30.339s] GC(321) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.311ms
[30.417s] GC(322) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.324ms
[30.494s] GC(323) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.391ms
[30.571s] GC(324) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.342ms
[30.649s] GC(325) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.364ms
[30.732s] GC(326) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.203ms
[30.811s] GC(327) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.396ms
[30.890s] GC(328) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.285ms
[30.969s] GC(329) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.288ms
[31.048s] GC(330) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.303ms
[31.117s] GC(331) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.324ms
[31.192s] GC(332) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.323ms
[31.262s] GC(333) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.350ms
[31.331s] GC(334) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.354ms
[31.415s] GC(335) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.211ms
[31.494s] GC(336) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.350ms
[31.572s] GC(337) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.296ms
[31.651s] GC(338) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.274ms
[31.720s] GC(339) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.293ms
[31.796s] GC(340) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.330ms
[31.873s] GC(341) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.365ms
[31.943s] GC(342) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.329ms
[32.018s] GC(343) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.310ms
[32.090s] GC(344) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.111ms
[32.169s] GC(345) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.355ms
[32.240s] GC(346) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.301ms
[32.318s] GC(347) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.341ms
[32.394s] GC(348) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.313ms
[32.471s] GC(349) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.309ms
[32.548s] GC(350) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.384ms
[32.626s] GC(351) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.357ms
[32.703s] GC(352) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.313ms
[32.786s] GC(353) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.170ms
[32.865s] GC(354) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.410ms
[32.944s] GC(355) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.340ms
[33.016s] GC(356) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.323ms
[33.093s] GC(357) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.294ms
[33.168s] GC(358) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.324ms
[33.245s] GC(359) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.343ms
[33.322s] GC(360) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.387ms
[33.399s] GC(361) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.342ms
[33.482s] GC(362) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.130ms
[33.561s] GC(363) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.415ms
[33.640s] GC(364) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.342ms
[33.719s] GC(365) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.392ms
[33.788s] GC(366) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.320ms
[33.860s] GC(367) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.341ms
[33.934s] GC(368) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.341ms
[34.010s] GC(369) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.357ms
[34.077s] GC(370) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.348ms
[34.155s] GC(371) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.136ms
[34.224s] GC(372) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.359ms
[34.300s] GC(373) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.336ms
[34.377s] GC(374) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.351ms
[34.454s] GC(375) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.360ms
[34.531s] GC(376) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.367ms
[34.608s] GC(377) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.308ms
[34.685s] GC(378) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.357ms
[34.762s] GC(379) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.364ms
[34.845s] GC(380) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.169ms
[34.914s] GC(381) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.389ms
[34.992s] GC(382) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.334ms
[35.068s] GC(383) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.333ms
[35.145s] GC(384) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.346ms
[35.222s] GC(385) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.365ms
[35.295s] GC(386) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.333ms
[35.364s] GC(387) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.346ms
[35.442s] GC(388) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.376ms
[35.523s] GC(389) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.181ms
[35.603s] GC(390) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.402ms
[35.680s] GC(391) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.346ms
[35.757s] GC(392) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.363ms
[35.834s] GC(393) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.363ms
[35.913s] GC(394) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.340ms
[35.986s] GC(395) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.363ms
[36.051s] GC(396) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.304ms
[36.128s] GC(397) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.396ms
[36.213s] GC(398) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.162ms
[36.294s] GC(399) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.373ms
[36.376s] GC(400) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.334ms
[36.453s] GC(401) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.346ms
[36.532s] GC(402) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.337ms
[36.611s] GC(403) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.323ms
[36.690s] GC(404) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.381ms
[36.769s] GC(405) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.361ms
[36.838s] GC(406) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.360ms
[36.919s] GC(407) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.275ms
[37.000s] GC(408) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.350ms
[37.075s] GC(409) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.309ms
[37.152s] GC(410) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.337ms
[37.229s] GC(411) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.318ms
[37.304s] GC(412) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.297ms
[37.379s] GC(413) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.337ms
[37.456s] GC(414) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.328ms
[37.533s] GC(415) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.353ms
[37.616s] GC(416) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.118ms
[37.685s] GC(417) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.340ms
[37.763s] GC(418) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.314ms
[37.838s] GC(419) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.300ms
[37.915s] GC(420) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.353ms
[37.987s] GC(421) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.356ms
[38.054s] GC(422) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.352ms
[38.131s] GC(423) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.373ms
[38.206s] GC(424) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.370ms
[38.289s] GC(425) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.291ms
[38.368s] GC(426) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.421ms
[38.447s] GC(427) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.358ms
[38.526s] GC(428) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.327ms
[38.595s] GC(429) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.329ms
[38.671s] GC(430) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.387ms
[38.748s] GC(431) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.380ms
[38.825s] GC(432) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.408ms
[38.902s] GC(433) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.381ms
[38.985s] GC(434) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.214ms
[39.067s] GC(435) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.439ms
[39.144s] GC(436) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.347ms
[39.223s] GC(437) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.355ms
[39.302s] GC(438) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.351ms
[39.381s] GC(439) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.368ms
[39.457s] GC(440) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.374ms
[39.532s] GC(441) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.377ms
[39.611s] GC(442) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.395ms
[39.696s] GC(443) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.236ms
[39.777s] GC(444) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.393ms
[39.859s] GC(445) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.351ms
[39.931s] GC(446) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.303ms
[40.008s] GC(447) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.314ms
[40.077s] GC(448) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.285ms
[40.149s] GC(449) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.334ms
[40.226s] GC(450) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.336ms
[40.304s] GC(451) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.383ms
[40.389s] GC(452) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.198ms
[40.468s] GC(453) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.411ms
[40.547s] GC(454) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.335ms
[40.616s] GC(455) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.318ms
[40.691s] GC(456) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.326ms
[40.768s] GC(457) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.359ms
[40.845s] GC(458) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.345ms
[40.922s] GC(459) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.356ms
[40.999s] GC(460) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.368ms
[41.082s] GC(461) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.216ms
[41.164s] GC(462) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.379ms
[41.241s] GC(463) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.373ms
[41.320s] GC(464) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.360ms
[41.399s] GC(465) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.321ms
[41.475s] GC(466) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.325ms
[41.554s] GC(467) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.368ms
[41.633s] GC(468) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.392ms
[41.712s] GC(469) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.386ms
[41.787s] GC(470) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.164ms
[41.869s] GC(471) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.446ms
[41.940s] GC(472) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.326ms
[42.015s] GC(473) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.336ms
[42.076s] GC(474) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.282ms
[42.152s] GC(475) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.331ms
[42.229s] GC(476) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.335ms
[42.306s] GC(477) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.330ms
[42.383s] GC(478) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.341ms
[42.466s] GC(479) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.181ms
[42.545s] GC(480) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.438ms
[42.624s] GC(481) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.337ms
[42.703s] GC(482) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.342ms
[42.782s] GC(483) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.340ms
[42.861s] GC(484) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.356ms
[42.940s] GC(485) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.341ms
[43.019s] GC(486) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.370ms
[43.098s] GC(487) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.374ms
[43.183s] GC(488) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.289ms
[43.260s] GC(489) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.404ms
[43.334s] GC(490) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.342ms
[43.412s] GC(491) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.320ms
[43.489s] GC(492) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.340ms
[43.568s] GC(493) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.344ms
[43.647s] GC(494) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.348ms
[43.726s] GC(495) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.359ms
[43.805s] GC(496) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.377ms
[43.892s] GC(497) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.166ms
[43.963s] GC(498) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.381ms
[44.035s] GC(499) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.340ms
[44.105s] GC(500) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.279ms
[44.182s] GC(501) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.334ms
[44.257s] GC(502) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.315ms
[44.334s] GC(503) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.347ms
[44.411s] GC(504) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.319ms
[44.488s] GC(505) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.338ms
[44.571s] GC(506) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.145ms
[44.640s] GC(507) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.331ms
[44.718s] GC(508) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.319ms
[44.793s] GC(509) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.308ms
[44.870s] GC(510) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.353ms
[44.947s] GC(511) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.356ms
[45.024s] GC(512) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.309ms
[45.101s] GC(513) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.324ms
[45.178s] GC(514) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.322ms
[45.258s] GC(515) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.262ms
[45.338s] GC(516) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.356ms
[45.409s] GC(517) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.278ms
[45.488s] GC(518) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.292ms
[45.565s] GC(519) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.315ms
[45.642s] GC(520) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.316ms
[45.720s] GC(521) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.322ms
[45.797s] GC(522) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.330ms
[45.874s] GC(523) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.344ms
[45.957s] GC(524) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.183ms
[46.036s] GC(525) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.398ms
[46.106s] GC(526) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.325ms
[46.176s] GC(527) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.328ms
[46.253s] GC(528) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.377ms
[46.322s] GC(529) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.347ms
[46.400s] GC(530) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.352ms
[46.479s] GC(531) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.388ms
[46.558s] GC(532) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.370ms
[46.643s] GC(533) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.192ms
[46.712s] GC(534) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.389ms
[46.787s] GC(535) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.314ms
[46.864s] GC(536) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.283ms
[46.941s] GC(537) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.280ms
[47.018s] GC(538) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.304ms
[47.095s] GC(539) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.325ms
[47.172s] GC(540) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.327ms
[47.249s] GC(541) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.368ms
[47.332s] GC(542) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.159ms
[47.411s] GC(543) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.375ms
[47.484s] GC(544) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.305ms
[47.561s] GC(545) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.388ms
[47.640s] GC(546) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.379ms
[47.709s] GC(547) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.361ms
[47.787s] GC(548) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.342ms
[47.863s] GC(549) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.337ms
[47.940s] GC(550) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.360ms
[48.021s] GC(551) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.179ms
[48.089s] GC(552) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.427ms
[48.166s] GC(553) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.340ms
[48.237s] GC(554) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.309ms
[48.306s] GC(555) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.288ms
[48.384s] GC(556) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.337ms
[48.460s] GC(557) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.391ms
[48.538s] GC(558) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.373ms
[48.615s] GC(559) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.348ms
[48.698s] GC(560) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.166ms
[48.777s] GC(561) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.364ms
[48.856s] GC(562) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.340ms
[48.935s] GC(563) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.313ms
[49.004s] GC(564) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.294ms
[49.080s] GC(565) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.310ms
[49.157s] GC(566) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.306ms
[49.234s] GC(567) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.322ms
[49.312s] GC(568) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.355ms
[49.395s] GC(569) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.178ms
[49.468s] GC(570) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.362ms
[49.545s] GC(571) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.333ms
[49.624s] GC(572) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.303ms
[49.693s] GC(573) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.328ms
[49.771s] GC(574) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.315ms
[49.846s] GC(575) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.367ms
[49.923s] GC(576) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.404ms
[50.000s] GC(577) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.372ms
[50.069s] GC(578) Pause Full GC (Collect on allocation) 7.00M->3.00M 7.188ms
[50.140s] GC(579) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.390ms
[50.219s] GC(580) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.351ms
[50.298s] GC(581) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.325ms
[50.367s] GC(582) Pause Incremental GC (Collect on allocation) 7.00M->3.00M 1.340ms
