#Absolute timestamp,Relative timestamp,Throughput,Min,Avg,p50,p90,p95,p99,p999,p9999,Max
1626786760.000,399,25000,165376,3234569,267775,388095,28786687,60915711,73793535,75104255,75759615
1626786761.000,400,25001,148480,255568,253951,289023,300799,327679,361471,454143,589311
1626786762.000,401,25001,161536,254255,252799,287231,298751,325375,363263,440831,1463295
1626786763.000,402,25000,163072,2002069,254463,307455,12566527,44007423,53444607,56295423,56983551
1626786764.000,403,25000,160768,256341,253439,289535,303103,336639,644095,1209343,3737599
1626786765.000,404,25000,153728,262075,251263,288511,302335,359679,3334143,6361087,6406143
1626786766.000,405,24999,154112,250580,248959,283903,295423,320511,357631,391423,1121279
1626786767.000,406,25001,157184,251429,249855,284415,296191,321535,354815,408063,436223
1626786768.000,407,24999,155392,251070,249599,283647,294911,320511,355071,396287,7274495
1626786769.000,408,25000,148096,2026166,251263,303103,13959167,45645823,52920319,54788095,64815103
1626786770.000,409,25001,152832,252099,248703,285183,298495,334079,745983,1713151,1745919
1626786771.000,410,25000,153344,252486,250623,285695,297471,324351,395263,749055,2342911
1626786772.000,411,25000,152448,251848,250367,284159,295935,322047,352255,381695,451839
1626786773.000,412,24999,156160,251277,249855,283647,295935,320255,358911,381695,745471
1626786774.000,413,25001,152448,251480,249983,284415,295935,319999,358911,388863,409087
1626786775.000,414,24999,160640,251474,249983,284159,295679,319999,352255,378623,389631
1626786776.000,415,25001,154368,250846,249471,283391,294655,320511,356351,383487,386559
1626786777.000,416,24999,155008,2000458,254335,310783,13074431,44302335,52199423,55771135,56426495
1626786778.000,417,25001,154368,252270,249983,284671,296959,326143,546815,911871,1006591
1626786779.000,418,24999,158848,254386,251903,286719,299519,333823,766463,1135615,1381375
1626786780.000,419,25001,152448,250936,249343,283903,295167,320767,360959,1095679,1253375
1626786781.000,420,24999,156800,252637,251007,285695,297215,322047,357887,406271,478719
1626786782.000,421,25000,153984,252482,251007,284671,296447,323839,355839,392191,899583
1626786783.000,422,25000,152448,254068,250879,286207,299263,334591,747519,1315839,6123519
1626786784.000,423,25000,163200,251648,250111,283903,295679,322559,358399,382463,414719
1626786785.000,424,25001,155008,251548,250111,283903,295679,320255,352255,396031,451071
1626786786.000,425,25000,158848,2022618,252927,304383,13533183,44630015,53641215,59146239,61079551
1626786787.000,426,25000,156160,252096,250623,284671,296703,321791,357631,383231,387839
1626786788.000,427,25000,147072,250951,249471,283647,295935,321791,362495,410623,679423
1626786789.000,428,24999,154368,252124,250367,284927,296447,321279,360703,440319,4624383
1626786790.000,429,25001,151808,252044,250751,285183,296703,320767,354815,382975,406783
1626786791.000,430,24999,147712,250723,249215,283135,294399,319743,359935,396799,2072575
1626786792.000,431,25001,153728,253022,251391,284927,296959,325631,364799,699391,751615
1626786793.000,432,23814,148608,251815,250111,284927,296703,324607,378879,707583,891391
1626786794.000,433,26186,152064,1921986,253439,306431,10461183,44072959,52363263,56721407,60588031
1626786795.000,434,25000,151680,251884,250367,284415,296191,321279,362751,928767,1604607
1626786796.000,435,24998,144768,251358,249983,283903,295935,322047,360191,385279,407039
1626786797.000,436,25002,155392,250143,248575,282623,294143,318975,355839,401663,412671
1626786798.000,437,24999,152576,251066,249599,283647,294911,319999,354815,382975,406271
1626786799.000,438,25000,151680,251654,249983,284927,296959,322303,361727,403967,567295
1626786800.000,439,25000,157568,2009056,252031,303871,14335999,43941887,52461567,55410687,55934975
1626786801.000,440,25000,155392,253304,251263,285695,297215,326143,468991,1036799,2619391
1626786802.000,441,25001,156544,265086,256383,302591,324863,422143,1502207,4452351,5083135
1626786803.000,442,24999,153600,255030,253823,288255,299519,324863,359935,396287,401919
1626786804.000,443,25000,151808,251085,249727,283647,294911,319743,356607,404991,418303
1626786805.000,444,25000,149248,252541,251391,284671,296191,320255,356351,377855,384255
1626786806.000,445,25000,154752,251113,249855,283391,294399,318975,352255,383487,403711
1626786807.000,446,25000,159360,1938700,252415,304639,11722751,44859391,51740671,52592639,53379071
1626786808.000,447,25001,144256,253126,251135,285439,297471,326911,498431,818175,2086911
1626786809.000,448,24999,149760,255238,251775,287231,299775,338687,921599,2160639,3028991
1626786810.000,449,25000,150784,252280,250495,285439,296959,323839,386559,1086463,1131519
1626786811.000,450,25000,150272,251219,249599,283903,295167,322303,360703,393983,418303
1626786812.000,451,25000,153856,250286,248447,282879,294911,321023,356607,857087,1907711
1626786813.000,452,25001,149888,252388,250879,285183,296447,321023,354559,388607,2093055
1626786814.000,453,24999,157952,1972972,253055,303359,13213695,44040191,55148543,61046783,61505535
1626786815.000,454,25000,155776,251489,249855,284159,296191,320767,361471,435199,451327
1626786816.000,455,25000,154880,255177,250495,287487,301823,340735,953343,1874943,4382719
1626786817.000,456,25001,157184,250844,249471,283391,294911,321279,355071,399615,539135
1626786818.000,457,25001,155136,251355,249983,283647,294911,320511,355071,387071,1498111
1626786819.000,458,24998,154240,252328,251135,284671,295935,320767,353279,377087,391423
1626786820.000,459,25001,155520,251310,249855,284159,295679,320767,359679,424959,703999
1626786821.000,460,24999,160896,1838943,251903,303615,9691135,42532863,55214079,61505535,61964287
1626786822.000,461,25001,157312,251140,249727,283647,295423,320255,356351,385279,390399
1626786823.000,462,24999,157312,252308,250367,285183,297215,326399,502015,860159,1431551
1626786824.000,463,25001,160768,252021,250111,284927,297215,326143,423167,950783,1024511
1626786825.000,464,25000,154624,251753,249983,284159,295935,324095,376575,866303,920063
1626786826.000,465,25000,156672,251870,250495,284415,295679,320511,352255,371455,379647
1626786827.000,466,24999,141568,251379,249727,284159,295679,321023,361727,413439,4218879
1626786828.000,467,25001,152960,1970011,252031,302591,14155775,43057151,54919167,64913407,65601535
1626786829.000,468,24998,158080,250639,249343,282879,294143,319999,355583,382975,576511
1626786830.000,469,25002,155904,249227,247935,281855,293119,317695,356607,381951,410879
1626786831.000,470,25000,158848,251649,249855,283903,296191,323583,388863,829951,1145855
1626786832.000,471,25000,153984,251527,250111,284159,295935,319999,353279,384255,489983
1626786833.000,472,25000,158720,250532,249215,282879,294143,319743,356095,381951,396799
1626786834.000,473,25000,156928,250864,249343,283391,294911,321535,359423,413695,1193983
1626786835.000,474,25000,159232,2094509,252287,305663,14884863,46006271,54755327,55836671,56131583
1626786836.000,475,25000,159744,250704,249343,282879,294143,320255,353535,389631,401151
1626786837.000,476,25000,152832,250739,249215,283391,294911,320255,355071,404479,409855
1626786838.000,477,25000,153984,252021,250111,284927,296959,326399,466175,891391,1523711
1626786839.000,478,24999,153856,252999,250751,285951,297983,332543,519935,1026559,1215487
1626786840.000,479,25001,152448,293431,251135,293119,318719,904191,7593983,14221311,14729215
1626786841.000,480,25000,152576,253618,249855,284159,295935,322559,1483775,2672639,2949119
1626786842.000,481,24999,158464,2023878,252671,303103,14114815,45481983,51609599,53346303,59506687
1626786843.000,482,25001,149248,250088,248959,282111,293887,319487,354047,385535,418303
1626786844.000,483,25000,147968,249575,248063,282367,293887,319231,355839,385791,400383
1626786845.000,484,25000,159488,251736,250495,283903,295679,321791,353791,380159,407039
1626786846.000,485,24999,147840,252044,249727,283903,296447,325119,571391,3768319,4182015
1626786847.000,486,25000,159872,251453,249983,284415,295935,320511,359423,399359,448511
1626786848.000,487,25000,155776,251057,249599,283391,294655,320511,353279,379391,1094655
1626786849.000,488,24999,153856,1969761,251391,302591,12754943,44072959,51871743,55345151,55934975
1626786850.000,489,25001,153216,252363,250879,285439,297215,321791,356607,386303,388095
1626786851.000,490,25001,148352,255338,251391,289791,304639,344063,928767,1790975,2109439
1626786852.000,491,25000,158976,251803,250367,284415,295935,321023,353535,415999,758783
1626786853.000,492,24999,153984,252028,249983,284671,295935,324095,590335,947199,974847
1626786854.000,493,25000,157312,252429,250111,285183,297471,326911,630783,1015807,2144255
1626786855.000,494,25001,153984,251541,249727,284159,295679,323583,382207,843775,997887
1626786856.000,495,24999,157568,251457,249983,284159,295167,321023,360447,408319,524287
1626786857.000,496,25000,149504,1925102,252287,303871,11263999,43220991,51314687,53215231,55508991
1626786858.000,497,25001,157952,249703,248191,282623,294399,318719,354047,379135,399871
1626786859.000,498,24999,150400,251535,249727,284415,296447,323071,371967,810495,1517567
1626786860.000,499,25000,151296,252520,250879,284415,296447,324095,390143,893439,976383
1626786861.000,500,25001,153600,251848,249855,285183,296959,322815,379647,709119,1007615
1626786862.000,501,25000,155776,269627,255871,299775,320767,529407,2654207,4599807,5341183
1626786863.000,502,24999,160896,252461,251135,285183,296703,320511,359679,455167,521471
1626786864.000,503,25000,158592,1981952,252159,302591,12853247,44761087,52101119,53936127,55607295
1626786865.000,504,25001,156672,250495,248959,283391,295423,321023,355839,383487,619007
1626786866.000,505,24999,160512,252592,251263,284927,296191,321279,356095,393727,406015
1626786867.000,506,25001,159104,251141,249599,284159,295167,320511,357119,654335,1465343
1626786868.000,507,24999,153856,251162,248831,283903,295935,326143,528383,872447,955903
1626786869.000,508,25000,153216,252335,249855,284927,296959,327423,672255,1062911,1216511
1626786870.000,509,25001,156800,253393,251519,285951,298239,324863,507135,924671,1091583
1626786871.000,510,24999,158720,251293,249855,283647,294399,319999,351743,369919,386047
1626786872.000,511,25001,152576,1936923,252031,302591,12607487,43515903,51216383,54657023,56918015
1626786873.000,512,24999,159232,251625,250239,283903,294911,321023,358399,394239,445183
1626786874.000,513,25000,137728,251540,250111,283647,295167,320767,355327,384255,517375
1626786875.000,514,25001,152832,251137,249855,283391,295167,320511,355071,379135,394495
1626786876.000,515,25000,143872,251551,249599,284159,296447,324351,529919,930303,1453055
1626786877.000,516,24999,147712,252363,250751,285695,297215,324607,365567,451839,483839
1626786878.000,517,25001,154112,251793,250367,285183,296703,320767,355583,381951,396287
1626786879.000,518,4322,169984,262769,260479,299263,314367,348927,384767,422143,422143
